,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows,label
695,198.18.0.1,60446,198.18.0.34,443,192.168.5.2,60447,221.5.100.174,2011,198.18.0.1,60446,198.18.0.34,443,387,278577,50,7.925547,30.39277,15,fonts.gstatic.com,192.168.5.2,60447,221.5.100.174,2011,160,151741,39,7.710358,30.430080000000004,15,upload
696,198.18.0.1,60448,198.18.0.32,443,192.168.5.2,60449,221.5.100.174,2011,198.18.0.1,60448,198.18.0.32,443,704,491765,51,7.939864,30.378515,45,ssl.gstatic.com,192.168.5.2,60449,221.5.100.174,2011,387,327652,40,7.724692,30.415184,45,upload
697,198.18.0.1,60452,198.18.0.11,443,192.168.5.2,60453,221.5.100.174,2011,198.18.0.1,60452,198.18.0.11,443,92,49977,54,8.543481,29.774814,13,www.google.com,192.168.5.2,60453,221.5.100.174,2011,69,48278,42,8.329167,29.811335,13,upload
698,198.18.0.1,60455,198.18.0.41,443,192.168.5.2,60457,221.5.100.174,2011,198.18.0.1,60455,198.18.0.41,443,10,2293,57,10.091961,0.1001480000000007,1,play.google.com,192.168.5.2,60457,221.5.100.174,2011,21,11999,43,9.876839,0.0993149999999989,2,upload
699,198.18.0.1,60454,198.18.0.41,443,192.168.5.2,60456,221.5.100.174,2011,198.18.0.1,60454,198.18.0.41,443,338,187161,56,10.091671,28.225952,53,play.google.com,192.168.5.2,60456,221.5.100.174,2011,391,223874,44,9.87684,28.264874,51,upload
700,198.18.0.1,60458,198.18.0.36,443,192.168.5.2,60459,221.5.100.174,2011,198.18.0.1,60458,198.18.0.36,443,2268,1748019,58,10.11347,28.205861,53,www.gstatic.com,192.168.5.2,60459,221.5.100.174,2011,931,967502,45,9.9027,28.238056000000004,51,upload
701,198.18.0.1,60460,198.18.0.38,443,192.168.5.2,60461,221.5.100.174,2011,198.18.0.1,60460,198.18.0.38,443,79,23229,60,10.421942,27.895769,21,content-autofill.googleapis.com,192.168.5.2,60461,221.5.100.174,2011,72,34539,46,10.206829,27.934861,21,upload
702,198.18.0.1,60462,198.18.0.19,443,192.168.5.2,60463,221.5.100.174,2011,198.18.0.1,60462,198.18.0.19,443,71,33737,61,10.544106,27.775565,11,clients4.google.com,192.168.5.2,60463,221.5.100.174,2011,74,39107,47,10.329158,27.814937,11,upload
703,198.18.0.1,60464,198.18.0.41,443,192.168.5.2,60465,221.5.100.174,2011,198.18.0.1,60464,198.18.0.41,443,53,18010,62,10.840773,27.478444000000003,11,play.google.com,192.168.5.2,60465,221.5.100.174,2011,45,21266,48,10.625551,27.515112,11,upload
704,198.18.0.1,60470,198.18.0.16,443,192.168.5.2,60472,221.5.100.174,2011,198.18.0.1,60470,198.18.0.16,443,44,10684,65,14.329914,23.989386,9,www.googleapis.com,192.168.5.2,60472,221.5.100.174,2011,43,15420,51,14.114581,24.026881,9,upload
705,198.18.0.1,60471,198.18.0.80,443,192.168.5.2,60473,221.5.100.174,2011,198.18.0.1,60471,198.18.0.80,443,29,13177,66,14.330583,23.990417,4,accountcapabilities-pa.googleapis.com,192.168.5.2,60473,221.5.100.174,2011,26,12374,52,14.114962,24.03145,4,upload
706,198.18.0.1,60476,198.18.0.85,443,192.168.5.2,60477,221.5.100.174,2011,198.18.0.1,60476,198.18.0.85,443,40,18808,69,14.773647,23.545894,7,accounts.google.com.hk,192.168.5.2,60477,221.5.100.174,2011,38,19695,54,14.558364,23.58337,7,upload
707,198.18.0.1,60479,198.18.0.30,443,192.168.5.2,60481,120.232.217.159,2011,198.18.0.1,60479,198.18.0.30,443,512,383693,72,16.16125,22.157562,17,apis.google.com,192.168.5.2,60481,120.232.217.159,2011,224,210945,57,15.945888,22.192076,17,upload
708,198.18.0.1,60483,198.18.0.86,443,192.168.5.2,60485,120.232.217.159,2011,198.18.0.1,60483,198.18.0.86,443,63,26412,74,16.377435,21.939891000000003,9,drive-thirdparty.googleusercontent.com,192.168.5.2,60485,120.232.217.159,2011,50,28045,59,16.161934,21.974213,9,upload
709,198.18.0.1,60482,198.18.0.86,443,192.168.5.2,60484,120.232.217.159,2011,198.18.0.1,60482,198.18.0.86,443,10,2380,73,16.377226,0.0886519999999997,1,drive-thirdparty.googleusercontent.com,192.168.5.2,60484,120.232.217.159,2011,24,15967,58,16.161879,0.0906350000000024,2,upload
710,198.18.0.1,60486,198.18.0.35,443,192.168.5.2,60487,120.232.217.159,2011,198.18.0.1,60486,198.18.0.35,443,72,20380,75,16.528277,21.790703000000004,23,clients6.google.com,192.168.5.2,60487,120.232.217.159,2011,79,32342,60,16.313585,21.824951,23,upload
711,198.18.0.1,60489,198.18.0.37,443,192.168.5.2,60490,120.232.217.159,2011,198.18.0.1,60489,198.18.0.37,443,116,32504,77,16.587632,21.731401,26,drivefrontend-pa.clients6.google.com,192.168.5.2,60490,120.232.217.159,2011,113,48350,61,16.372453,21.76613,24,upload
712,198.18.0.1,60488,198.18.0.37,443,192.168.5.2,60491,120.232.217.159,2011,198.18.0.1,60488,198.18.0.37,443,35,19892,76,16.58748,0.1291060000000001,3,drivefrontend-pa.clients6.google.com,192.168.5.2,60491,120.232.217.159,2011,27,16968,62,16.372746,0.1668599999999998,3,upload
713,198.18.0.1,60492,198.18.0.37,443,192.168.5.2,60493,120.232.217.159,2011,198.18.0.1,60492,198.18.0.37,443,37,19612,78,16.620935,21.700119,4,drivefrontend-pa.clients6.google.com,192.168.5.2,60493,120.232.217.159,2011,33,19114,63,16.406321,21.739311,4,upload
714,198.18.0.1,60494,198.18.0.39,443,192.168.5.2,60495,120.232.217.159,2011,198.18.0.1,60494,198.18.0.39,443,44,17285,79,16.841057,21.477587,9,ogads-pa.clients6.google.com,192.168.5.2,60495,120.232.217.159,2011,42,26302,64,16.625868,21.514543,9,upload
715,198.18.0.1,60496,198.18.0.40,443,192.168.5.2,60497,120.232.217.159,2011,198.18.0.1,60496,198.18.0.40,443,53,24592,80,16.842831,21.475582,9,waa-pa.clients6.google.com,192.168.5.2,60497,120.232.217.159,2011,45,25094,65,16.62737,21.512431,9,upload
716,198.18.0.1,60498,198.18.0.35,443,192.168.5.2,60499,120.232.217.159,2011,198.18.0.1,60498,198.18.0.35,443,28298,23404638,81,16.87343,21.445039,143,clients6.google.com,192.168.5.2,60499,120.232.217.159,2011,23311,23605009,66,16.658978,21.47489,145,upload
717,198.18.0.1,60500,198.18.0.37,443,192.168.5.2,60501,120.232.217.159,2011,198.18.0.1,60500,198.18.0.37,443,247,149100,82,16.95844,21.361769,43,drivefrontend-pa.clients6.google.com,192.168.5.2,60501,120.232.217.159,2011,287,167720,67,16.743148,21.405482,43,upload
718,198.18.0.1,60502,198.18.0.40,443,192.168.5.2,60503,120.232.217.159,2011,198.18.0.1,60502,198.18.0.40,443,107,68550,83,16.999069,21.321241,9,waa-pa.clients6.google.com,192.168.5.2,60503,120.232.217.159,2011,83,56642,68,16.783964,21.354028,9,upload
719,198.18.0.1,60504,198.18.0.39,443,192.168.5.2,60505,120.232.217.159,2011,198.18.0.1,60504,198.18.0.39,443,54,26984,84,17.051014,21.2689,7,ogads-pa.clients6.google.com,192.168.5.2,60505,120.232.217.159,2011,48,25692,69,16.836264,21.301668,7,upload
720,198.18.0.1,60506,198.18.0.42,443,192.168.5.2,60507,120.232.217.159,2011,198.18.0.1,60506,198.18.0.42,443,61,30241,85,17.785021,20.535516,9,people-pa.clients6.google.com,192.168.5.2,60507,120.232.217.159,2011,49,30816,70,17.569897,20.571856,9,upload
721,198.18.0.1,60508,198.18.0.43,443,192.168.5.2,60509,120.232.217.159,2011,198.18.0.1,60508,198.18.0.43,443,49,21262,86,17.918728,20.399989,7,addons-pa.clients6.google.com,192.168.5.2,60509,120.232.217.159,2011,43,23011,71,17.703916,20.432143000000003,7,upload
722,198.18.0.1,60510,198.18.0.43,443,192.168.5.2,60511,120.232.217.159,2011,198.18.0.1,60510,198.18.0.43,443,56,24565,87,18.223493,20.097147,7,addons-pa.clients6.google.com,192.168.5.2,60511,120.232.217.159,2011,50,26666,72,18.00832,20.129557,7,upload
723,198.18.0.1,60512,198.18.0.34,443,192.168.5.2,60513,120.232.217.159,2011,198.18.0.1,60512,198.18.0.34,443,34,14011,88,18.855882,19.463235,7,fonts.gstatic.com,192.168.5.2,60513,120.232.217.159,2011,33,16877,73,18.640614,19.509269000000003,7,upload
724,198.18.0.1,60514,198.18.0.44,443,192.168.5.2,60515,120.232.217.159,2011,198.18.0.1,60514,198.18.0.44,443,73,44814,89,20.850612,17.467725999999995,7,ogs.google.com,192.168.5.2,60515,120.232.217.159,2011,63,40312,74,20.635737,17.496869000000004,7,upload
725,198.18.0.1,60516,198.18.0.45,443,192.168.5.2,60520,120.232.217.159,2011,198.18.0.1,60516,198.18.0.45,443,64,31816,90,20.903437,17.41658,9,youtube.googleapis.com,192.168.5.2,60520,120.232.217.159,2011,51,30749,75,20.689551,17.446562,9,upload
726,198.18.0.1,60522,198.18.0.32,443,192.168.5.2,60523,120.232.217.159,2011,198.18.0.1,60522,198.18.0.32,443,36,14428,92,20.985179,17.334943,7,ssl.gstatic.com,192.168.5.2,60523,120.232.217.159,2011,32,16514,77,20.770448,17.367571999999996,7,upload
727,198.18.0.1,60524,198.18.0.46,443,192.168.5.2,60525,120.232.217.159,2011,198.18.0.1,60524,198.18.0.46,443,253,190902,93,20.990162,17.329565999999996,15,docs.google.com,192.168.5.2,60525,120.232.217.159,2011,178,139989,78,20.775099,17.361079,15,upload
728,198.18.0.1,60526,198.18.0.47,443,192.168.5.2,60527,120.232.217.159,2011,198.18.0.1,60526,198.18.0.47,443,796,640280,94,21.03592,17.283942999999997,17,contacts.google.com,192.168.5.2,60527,120.232.217.159,2011,404,392677,79,20.820879,17.323798,17,upload
729,198.18.0.1,60529,198.18.0.48,443,192.168.5.2,60530,120.232.217.159,2011,198.18.0.1,60529,198.18.0.48,443,66,23376,95,21.620319,16.700143,11,signaler-pa.clients6.google.com,192.168.5.2,60530,120.232.217.159,2011,59,28717,80,21.4056,16.741129,11,upload
730,198.18.0.1,60531,198.18.0.48,443,192.168.5.2,60532,120.232.217.159,2011,198.18.0.1,60531,198.18.0.48,443,67,28364,96,21.900266,16.418472000000005,11,signaler-pa.clients6.google.com,192.168.5.2,60532,120.232.217.159,2011,64,33960,81,21.685424,16.454404,11,upload
731,198.18.0.1,56372,198.18.0.161,443,192.168.5.2,56374,120.232.217.159,2011,198.18.0.1,56372,198.18.0.161,443,42,18754,24,4.19079,2.5458670000000003,7,accounts.youtube.com,192.168.5.2,56374,120.232.217.159,2011,36,20031,22,4.215368,2.5765840000000004,7,video
732,198.18.0.1,56404,198.18.0.182,443,192.168.5.2,56405,120.232.217.159,2011,198.18.0.1,56404,198.18.0.182,443,9277,7277343,41,8.384427,59.950397,111,www.youtube.com,192.168.5.2,56405,120.232.217.159,2011,4791,4179781,38,8.408579,59.986214,119,video
733,198.18.0.1,56406,198.18.0.182,443,192.168.5.2,56407,120.232.217.159,2011,198.18.0.1,56406,198.18.0.182,443,36,16144,42,8.387606,59.945958,4,www.youtube.com,192.168.5.2,56407,120.232.217.159,2011,34,15481,39,8.412172,59.98259900000001,4,video
734,198.18.0.1,56408,198.18.0.183,443,192.168.5.2,56409,120.232.217.159,2011,198.18.0.1,56408,198.18.0.183,443,600,434966,43,8.59353,59.741868,29,i.ytimg.com,192.168.5.2,56409,120.232.217.159,2011,329,280588,40,8.618755,59.770723,29,video
735,198.18.0.1,56410,198.18.0.183,443,192.168.5.2,56411,120.232.217.159,2011,198.18.0.1,56410,198.18.0.183,443,21,8949,44,8.598039,0.0871080000000006,3,i.ytimg.com,192.168.5.2,56411,120.232.217.159,2011,24,13733,41,8.622673,0.1177539999999996,4,video
736,198.18.0.1,56415,198.18.0.184,443,192.168.5.2,56417,120.232.217.159,2011,198.18.0.1,56415,198.18.0.184,443,32,11647,47,8.688933,59.644494,4,rr1---sn-i3belnll.googlevideo.com,192.168.5.2,56417,120.232.217.159,2011,35,14106,44,8.713078,59.67673500000001,4,video
737,198.18.0.1,56414,198.18.0.184,443,192.168.5.2,56416,120.232.217.159,2011,198.18.0.1,56414,198.18.0.184,443,32,11683,46,8.68868,59.64479600000001,4,rr1---sn-i3belnll.googlevideo.com,192.168.5.2,56416,120.232.217.159,2011,32,12173,43,8.713057,59.679415,4,video
738,198.18.0.1,56424,198.18.0.185,443,192.168.5.2,56425,120.232.217.159,2011,198.18.0.1,56424,198.18.0.185,443,49709,39986000,52,9.588165,58.745356,30,rr5---sn-i3belne6.googlevideo.com,192.168.5.2,56425,120.232.217.159,2011,18017,18685528,47,9.61228,58.777978,30,video
739,198.18.0.1,56426,198.18.0.187,443,192.168.5.2,56427,120.232.217.159,2011,198.18.0.1,56426,198.18.0.187,443,15369,12564221,53,9.624365,58.709138,8,rr2---sn-i3belnls.googlevideo.com,192.168.5.2,56427,120.232.217.159,2011,6935,6641776,48,9.649079,58.740443,8,video
740,198.18.0.1,56433,198.18.0.188,443,192.168.5.2,56435,120.232.217.159,2011,198.18.0.1,56433,198.18.0.188,443,26,12449,59,10.107548,0.6503709999999998,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56435,120.232.217.159,2011,28,13872,52,10.132778,0.6845800000000004,4,video
741,198.18.0.1,56432,198.18.0.188,443,192.168.5.2,56434,120.232.217.159,2011,198.18.0.1,56432,198.18.0.188,443,26,12441,58,10.1072,0.6679459999999988,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56434,120.232.217.159,2011,29,15006,51,10.132778,0.7070860000000003,4,video
742,198.18.0.1,56438,198.18.0.190,443,192.168.5.2,56439,120.232.217.159,2011,198.18.0.1,56438,198.18.0.190,443,191,122289,61,10.693145,57.64207999999999,11,yt3.ggpht.com,192.168.5.2,56439,120.232.217.159,2011,104,73063,54,10.719122,57.682491,11,video
743,198.18.0.1,56446,198.18.0.188,443,192.168.5.2,56447,120.232.217.159,2011,198.18.0.1,56446,198.18.0.188,443,27,12469,66,11.074713,0.6383690000000009,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56447,120.232.217.159,2011,28,14708,57,11.099489,0.672013999999999,4,video
744,198.18.0.1,56448,198.18.0.188,443,192.168.5.2,56449,120.232.217.159,2011,198.18.0.1,56448,198.18.0.188,443,26,12441,67,11.088646,0.6445479999999986,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56449,120.232.217.159,2011,31,14635,58,11.113194,0.6807680000000005,4,video
745,198.18.0.1,56465,198.18.0.194,443,192.168.5.2,56467,120.232.217.159,2011,198.18.0.1,56465,198.18.0.194,443,49,19028,77,11.955381,56.37854399999999,7,youtube.com,192.168.5.2,56467,120.232.217.159,2011,46,22157,67,11.980657,56.412558,7,video
746,198.18.0.1,56468,198.18.0.188,443,192.168.5.2,56469,120.232.217.159,2011,198.18.0.1,56468,198.18.0.188,443,26,12447,78,12.023994,0.6420940000000002,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56469,120.232.217.159,2011,27,13089,68,12.048739,0.6767120000000002,4,video
747,198.18.0.1,56470,198.18.0.188,443,192.168.5.2,56471,120.232.217.159,2011,198.18.0.1,56470,198.18.0.188,443,27,12555,79,12.07011,0.6565500000000011,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56471,120.232.217.159,2011,30,14292,69,12.095897,0.6976589999999998,4,video
748,198.18.0.1,56536,198.18.0.185,443,192.168.5.2,56537,120.232.217.159,2011,198.18.0.1,56536,198.18.0.185,443,58308,46829418,106,72.535141,182.011405,22,rr5---sn-i3belne6.googlevideo.com,192.168.5.2,56537,120.232.217.159,2011,22315,21585113,104,72.55876,182.047805,22,video
749,198.18.0.1,56562,198.18.0.182,443,192.168.5.2,56563,120.232.217.159,2011,198.18.0.1,56562,198.18.0.182,443,579,357777,118,77.266673,177.278791,59,www.youtube.com,192.168.5.2,56563,120.232.217.159,2011,492,307805,116,77.290269,177.309678,59,video
750,198.18.0.1,56677,198.18.0.187,443,192.168.5.2,56678,221.5.100.174,2011,198.18.0.1,56677,198.18.0.187,443,12732,10206346,156,252.158735,2.387745999999993,4,rr2---sn-i3belnls.googlevideo.com,192.168.5.2,56678,221.5.100.174,2011,5904,5072598,153,252.182048,2.4270070000000032,4,video
751,198.18.0.1,56679,198.18.0.183,443,192.168.5.2,56680,221.5.100.174,2011,198.18.0.1,56679,198.18.0.183,443,105,69565,157,252.511049,2.0348049999999773,9,i.ytimg.com,192.168.5.2,56680,221.5.100.174,2011,70,48346,154,252.535334,2.071193999999992,9,video
752,198.18.0.1,56897,198.18.0.161,443,192.168.5.2,56898,120.232.217.159,2011,198.18.0.1,56897,198.18.0.161,443,41,18506,24,4.714818,2.322271,7,accounts.youtube.com,192.168.5.2,56898,120.232.217.159,2011,39,20383,24,4.5815660000000005,2.3608259999999994,7,video
753,198.18.0.1,56930,198.18.0.182,443,192.168.5.2,56932,120.232.217.159,2011,198.18.0.1,56930,198.18.0.182,443,10787,8350519,47,8.049872,245.292594,147,www.youtube.com,192.168.5.2,56932,120.232.217.159,2011,4886,3975447,41,7.916451,245.326453,147,video
754,198.18.0.1,56933,198.18.0.182,443,192.168.5.2,56934,120.232.217.159,2011,198.18.0.1,56933,198.18.0.182,443,37,16164,48,8.052493,60.465481,4,www.youtube.com,192.168.5.2,56934,120.232.217.159,2011,35,14774,42,7.9192,60.508968,4,video
755,198.18.0.1,56936,198.18.0.183,443,192.168.5.2,56938,120.232.217.159,2011,198.18.0.1,56936,198.18.0.183,443,22,11779,50,8.264792,0.1062820000000002,2,i.ytimg.com,192.168.5.2,56938,120.232.217.159,2011,27,11502,44,8.133989,0.1478809999999999,2,video
756,198.18.0.1,56935,198.18.0.183,443,192.168.5.2,56937,120.232.217.159,2011,198.18.0.1,56935,198.18.0.183,443,634,439298,49,8.261548,245.08115,29,i.ytimg.com,192.168.5.2,56937,120.232.217.159,2011,378,301588,43,8.133023,245.115267,29,video
757,198.18.0.1,56940,198.18.0.184,443,192.168.5.2,56943,120.232.217.159,2011,198.18.0.1,56940,198.18.0.184,443,45,12336,52,8.352613,165.232304,4,rr1---sn-i3belnll.googlevideo.com,192.168.5.2,56943,120.232.217.159,2011,40,12989,46,8.219383,120.26600100000002,4,video
758,198.18.0.1,56941,198.18.0.184,443,192.168.5.2,56944,120.232.217.159,2011,198.18.0.1,56941,198.18.0.184,443,45,12396,53,8.352813,165.232152,4,rr1---sn-i3belnll.googlevideo.com,192.168.5.2,56944,120.232.217.159,2011,42,14415,47,8.219543,120.268523,4,video
759,198.18.0.1,56949,198.18.0.206,443,192.168.5.2,56950,120.232.217.159,2011,198.18.0.1,56949,198.18.0.206,443,102237,82120616,56,8.893553,244.449999,46,rr2---sn-i3b7kn6s.googlevideo.com,192.168.5.2,56950,120.232.217.159,2011,38940,38280785,50,8.760515,244.487249,46,video
760,198.18.0.1,56953,198.18.0.207,443,192.168.5.2,56954,120.232.217.159,2011,198.18.0.1,56953,198.18.0.207,443,3931,3106116,59,8.918783,165.70474800000002,4,rr1---sn-i3belnl7.googlevideo.com,192.168.5.2,56954,120.232.217.159,2011,1593,1365979,51,8.785607,120.736689,4,video
761,198.18.0.1,56958,198.18.0.188,443,192.168.5.2,56959,120.232.217.159,2011,198.18.0.1,56958,198.18.0.188,443,27,12509,64,9.368932,0.636273000000001,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56959,120.232.217.159,2011,32,14339,53,9.236128,0.6654899999999984,4,video
762,198.18.0.1,56957,198.18.0.188,443,192.168.5.2,56960,120.232.217.159,2011,198.18.0.1,56957,198.18.0.188,443,22,10481,63,9.368776,0.6704340000000002,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56960,120.232.217.159,2011,29,14131,54,9.236347,0.7112819999999989,4,video
763,198.18.0.1,56974,198.18.0.188,443,192.168.5.2,56976,120.232.217.159,2011,198.18.0.1,56974,198.18.0.188,443,27,12543,76,10.062317,0.6594680000000004,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56976,120.232.217.159,2011,31,13758,57,9.949514,0.6734739999999988,4,video
764,198.18.0.1,56967,198.18.0.188,443,192.168.5.2,56978,120.232.217.159,2011,198.18.0.1,56967,198.18.0.188,443,26,12403,69,10.007995,0.7185260000000007,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56978,120.232.217.159,2011,29,14428,58,9.949514,0.6845159999999986,4,video
765,198.18.0.1,56970,198.18.0.190,443,192.168.5.2,56977,120.232.217.159,2011,198.18.0.1,56970,198.18.0.190,443,102,34524,72,10.059162,240.848836,10,yt3.ggpht.com,192.168.5.2,56977,120.232.217.159,2011,80,33573,59,9.949514,240.873839,10,video
766,198.18.0.1,56991,198.18.0.188,443,192.168.5.2,56993,120.232.217.159,2011,198.18.0.1,56991,198.18.0.188,443,26,12461,85,10.854512,0.6290680000000002,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56993,120.232.217.159,2011,30,14150,65,10.7216,0.660283999999999,4,video
767,198.18.0.1,56992,198.18.0.188,443,192.168.5.2,56994,120.232.217.159,2011,198.18.0.1,56992,198.18.0.188,443,22,10418,86,10.854757,0.6331680000000013,4,rr3---sn-q4flrnee.googlevideo.com,192.168.5.2,56994,120.232.217.159,2011,29,13735,66,10.721665,0.6654909999999994,4,video
768,198.18.0.1,57005,198.18.0.194,443,192.168.5.2,57006,120.232.217.159,2011,198.18.0.1,57005,198.18.0.194,443,81,20760,93,11.558788,240.143087,8,youtube.com,192.168.5.2,57006,120.232.217.159,2011,68,22519,71,11.426812,240.17163,8,video
769,198.18.0.1,57197,198.18.0.207,443,192.168.5.2,57198,221.5.100.174,2011,198.18.0.1,57197,198.18.0.207,443,6488,5204944,164,251.414737,1.9287479999999848,4,rr1---sn-i3belnl7.googlevideo.com,192.168.5.2,57198,221.5.100.174,2011,2758,2409698,136,251.281383,1.9654439999999909,4,video
770,198.18.0.1,57408,198.18.0.161,443,192.168.5.2,57411,120.232.217.159,2011,198.18.0.1,57408,198.18.0.161,443,44,18990,26,3.94413,2.23528,7,accounts.youtube.com,192.168.5.2,57411,120.232.217.159,2011,41,19538,24,3.718343,2.2678210000000005,7,video
771,198.18.0.1,57435,198.18.0.182,443,192.168.5.2,57436,120.232.217.159,2011,198.18.0.1,57435,198.18.0.182,443,9902,7689106,41,6.662461,238.6346,117,www.youtube.com,192.168.5.2,57436,120.232.217.159,2011,4661,4004219,36,6.436907,238.67433,119,video
772,198.18.0.1,57434,198.18.0.182,443,192.168.5.2,57437,120.232.217.159,2011,198.18.0.1,57434,198.18.0.182,443,37,16252,40,6.662313,61.813208,4,www.youtube.com,192.168.5.2,57437,120.232.217.159,2011,36,14774,37,6.437687,61.853624,4,video
773,198.18.0.1,57439,198.18.0.183,443,192.168.5.2,57441,120.232.217.159,2011,198.18.0.1,57439,198.18.0.183,443,1997,1531095,43,6.888302,238.409701,43,i.ytimg.com,192.168.5.2,57441,120.232.217.159,2011,969,860896,39,6.663089,238.440092,43,video
774,198.18.0.1,57438,198.18.0.183,443,192.168.5.2,57440,120.232.217.159,2011,198.18.0.1,57438,198.18.0.183,443,10,2289,42,6.885863,0.0907410000000004,1,i.ytimg.com,192.168.5.2,57440,120.232.217.159,2011,22,11047,38,6.662029,0.0916679999999994,2,video
775,198.18.0.1,57443,198.18.0.214,443,192.168.5.2,57446,120.232.217.159,2011,198.18.0.1,57443,198.18.0.214,443,43,10452,45,6.979569,166.384408,4,rr5---sn-i3b7knlk.googlevideo.com,192.168.5.2,57446,120.232.217.159,2011,42,13467,41,6.753796,121.412179,4,video
