No.,Time,Source,Destination,Protocol,Length,Source Port,Destination Port,Server Name,TCP Stream index,UDP Stream index,TCP Segment Len,Info
3202,11.651319,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=247393 Ack=9824 Win=43008 Len=1428 TSval=1596469440 TSecr=1397750679 [TCP PDU reassembled in 19813]
3203,11.651319,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=248821 Ack=9824 Win=43008 Len=1428 TSval=1596469440 TSecr=1397750679 [TCP PDU reassembled in 19813]"
3204,11.651341,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=250249 Win=131328 Len=0 TSval=1397750714 TSecr=1596469440
3205,11.651982,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=250249 Ack=9824 Win=43008 Len=1428 TSval=1596469441 TSecr=1397750680 [TCP PDU reassembled in 19813]
3206,11.651982,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=251677 Ack=9824 Win=43008 Len=1428 TSval=1596469441 TSecr=1397750680 [TCP PDU reassembled in 19813]
3207,11.651982,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=234673 Ack=9181 Win=43008 Len=1428 TSval=1596469441 TSecr=1397750677 [TCP PDU reassembled in 22999]
3208,11.651982,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=236101 Ack=9181 Win=43008 Len=1428 TSval=1596469441 TSecr=1397750677 [TCP PDU reassembled in 22999]
3209,11.651982,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=237529 Ack=9181 Win=43008 Len=1428 TSval=1596469441 TSecr=1397750677 [TCP PDU reassembled in 22999]"
3210,11.651982,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=253105 Ack=9824 Win=43008 Len=1428 TSval=1596469441 TSecr=1397750680 [TCP PDU reassembled in 19813]"
3211,11.652013,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=254533 Win=131328 Len=0 TSval=1397750715 TSecr=1596469441
3212,11.652024,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=238957 Win=131328 Len=0 TSval=1397750715 TSecr=1596469441
3213,11.652649,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=238957 Ack=9181 Win=43008 Len=1428 TSval=1596469442 TSecr=1397750679 [TCP PDU reassembled in 22999]
3214,11.652649,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=240385 Ack=9181 Win=43008 Len=1428 TSval=1596469442 TSecr=1397750679 [TCP PDU reassembled in 22999]
3215,11.652666,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=241813 Win=131328 Len=0 TSval=1397750715 TSecr=1596469442
3216,11.652872,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=241813 Ack=9181 Win=43008 Len=1428 TSval=1596469442 TSecr=1397750679 [TCP PDU reassembled in 22999]"
3217,11.652883,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=243241 Win=131328 Len=0 TSval=1397750716 TSecr=1596469442
3218,11.653769,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=243241 Ack=9181 Win=43008 Len=1428 TSval=1596469443 TSecr=1397750679 [TCP PDU reassembled in 22999]
3219,11.653769,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=244669 Ack=9181 Win=43008 Len=1428 TSval=1596469443 TSecr=1397750679 [TCP PDU reassembled in 22999]
3220,11.653769,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=246097 Ack=9181 Win=43008 Len=1428 TSval=1596469443 TSecr=1397750679 [TCP PDU reassembled in 22999]"
3221,11.653794,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=247525 Win=131328 Len=0 TSval=1397750717 TSecr=1596469443
3222,11.6545,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=254533 Ack=9824 Win=43008 Len=1428 TSval=1596469444 TSecr=1397750682 [TCP PDU reassembled in 19813]
3223,11.6545,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=255961 Ack=9824 Win=43008 Len=1428 TSval=1596469444 TSecr=1397750682 [TCP PDU reassembled in 19813]
3224,11.6545,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=257389 Ack=9824 Win=43008 Len=1428 TSval=1596469444 TSecr=1397750682 [TCP PDU reassembled in 19813]"
3225,11.6545,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=247525 Ack=9181 Win=43008 Len=1428 TSval=1596469444 TSecr=1397750682 [TCP PDU reassembled in 22999]
3226,11.6545,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=248953 Ack=9181 Win=43008 Len=1428 TSval=1596469444 TSecr=1397750682 [TCP PDU reassembled in 22999]
3227,11.654529,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=258817 Win=131328 Len=0 TSval=1397750717 TSecr=1596469444
3228,11.654541,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=250381 Win=131328 Len=0 TSval=1397750717 TSecr=1596469444
3229,11.654723,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=250381 Ack=9181 Win=43008 Len=1428 TSval=1596469444 TSecr=1397750682 [TCP PDU reassembled in 22999]"
3230,11.654733,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=251809 Win=131328 Len=0 TSval=1397750718 TSecr=1596469444
3231,11.655164,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=258817 Ack=9824 Win=43008 Len=1428 TSval=1596469444 TSecr=1397750683 [TCP PDU reassembled in 19813]
3232,11.655164,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=260245 Ack=9824 Win=43008 Len=1428 TSval=1596469444 TSecr=1397750683 [TCP PDU reassembled in 19813]
3233,11.65519,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=261673 Win=131328 Len=0 TSval=1397750718 TSecr=1596469444
3234,11.656228,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=261673 Ack=9824 Win=43008 Len=1428 TSval=1596469444 TSecr=1397750683 [TCP PDU reassembled in 19813]"
3235,11.656228,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=251809 Ack=9181 Win=43008 Len=1428 TSval=1596469445 TSecr=1397750683 [TCP PDU reassembled in 22999]
3236,11.656228,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=253237 Ack=9181 Win=43008 Len=1428 TSval=1596469445 TSecr=1397750683 [TCP PDU reassembled in 22999]
3237,11.656228,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=254665 Ack=9181 Win=43008 Len=1428 TSval=1596469445 TSecr=1397750683 [TCP PDU reassembled in 22999]"
3238,11.656228,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=263101 Ack=9824 Win=43008 Len=1428 TSval=1596469445 TSecr=1397750685 [TCP PDU reassembled in 19813]
3239,11.656228,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=264529 Ack=9824 Win=43008 Len=1428 TSval=1596469445 TSecr=1397750685 [TCP PDU reassembled in 19813]
3240,11.656266,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=256093 Win=131328 Len=0 TSval=1397750719 TSecr=1596469445
3241,11.656283,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=265957 Win=131328 Len=0 TSval=1397750719 TSecr=1596469444
3242,11.656756,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=265957 Ack=9824 Win=43008 Len=1428 TSval=1596469445 TSecr=1397750685 [TCP PDU reassembled in 19813]"
3243,11.656775,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=267385 Win=131328 Len=0 TSval=1397750720 TSecr=1596469445
3244,11.656887,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=267385 Ack=9824 Win=43008 Len=1428 TSval=1596469446 TSecr=1397750686 [TCP PDU reassembled in 19813]
3245,11.656887,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=268813 Ack=9824 Win=43008 Len=1428 TSval=1596469446 TSecr=1397750686 [TCP PDU reassembled in 19813]
3246,11.656909,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=270241 Win=131328 Len=0 TSval=1397750720 TSecr=1596469446
3247,11.658438,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=270241 Ack=9824 Win=43008 Len=1428 TSval=1596469446 TSecr=1397750686 [TCP PDU reassembled in 19813]"
3248,11.658438,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=256093 Ack=9181 Win=43008 Len=1428 TSval=1596469447 TSecr=1397750686 [TCP PDU reassembled in 22999]
3249,11.658438,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=257521 Ack=9181 Win=43008 Len=1428 TSval=1596469447 TSecr=1397750686 [TCP PDU reassembled in 22999]
3250,11.658438,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=258949 Ack=9181 Win=43008 Len=1428 TSval=1596469447 TSecr=1397750686 [TCP PDU reassembled in 22999]"
3251,11.658438,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=271669 Ack=9824 Win=43008 Len=1428 TSval=1596469448 TSecr=1397750687 [TCP PDU reassembled in 19813]
3252,11.658438,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=273097 Ack=9824 Win=43008 Len=1428 TSval=1596469448 TSecr=1397750687 [TCP PDU reassembled in 19813]
3253,11.658438,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=274525 Ack=9824 Win=43008 Len=1428 TSval=1596469448 TSecr=1397750687 [TCP PDU reassembled in 19813]"
3254,11.658487,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=260377 Win=131328 Len=0 TSval=1397750721 TSecr=1596469447
3255,11.658507,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=275953 Win=131328 Len=0 TSval=1397750721 TSecr=1596469446
3256,11.65867,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=260377 Ack=9181 Win=43008 Len=1428 TSval=1596469448 TSecr=1397750686 [TCP PDU reassembled in 22999]
3257,11.65867,221.5.100.174,192.168.5.2,TCP,1446,2011.0,60873.0,,51.0,,1380.0,"2011  >  60873 [PSH, ACK] Seq=261805 Ack=9181 Win=43008 Len=1380 TSval=1596469448 TSecr=1397750686 [TCP PDU reassembled in 22999]"
3258,11.658703,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=263185 Win=131328 Len=0 TSval=1397750721 TSecr=1596469448
3259,11.659657,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=275953 Ack=9824 Win=43008 Len=1428 TSval=1596469449 TSecr=1397750688 [TCP PDU reassembled in 19813]
3260,11.660111,221.5.100.174,192.168.5.2,TCP,1446,2011.0,60859.0,,45.0,,1380.0,"2011  >  60859 [PSH, ACK] Seq=277381 Ack=9824 Win=43008 Len=1380 TSval=1596469449 TSecr=1397750688 [TCP PDU reassembled in 19813]"
3261,11.660111,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=263185 Ack=9181 Win=43008 Len=1428 TSval=1596469450 TSecr=1397750688 [TCP PDU reassembled in 22999]
3262,11.66013,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=278761 Win=131328 Len=0 TSval=1397750723 TSecr=1596469449
3263,11.660348,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=264613 Ack=9181 Win=43008 Len=1428 TSval=1596469450 TSecr=1397750688 [TCP PDU reassembled in 22999]"
3264,11.660368,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=266041 Win=131328 Len=0 TSval=1397750723 TSecr=1596469450
3265,11.660498,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=278761 Ack=9824 Win=43008 Len=1428 TSval=1596469450 TSecr=1397750689 [TCP PDU reassembled in 19813]
3266,11.660498,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=280189 Ack=9824 Win=43008 Len=1428 TSval=1596469450 TSecr=1397750689 [TCP PDU reassembled in 19813]
3267,11.660519,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=281617 Win=131328 Len=0 TSval=1397750723 TSecr=1596469450
3268,11.660768,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=281617 Ack=9824 Win=43008 Len=1428 TSval=1596469450 TSecr=1397750689 [TCP PDU reassembled in 19813]
3269,11.662559,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=283045 Ack=9824 Win=43008 Len=1428 TSval=1596469450 TSecr=1397750689 [TCP PDU reassembled in 19813]"
3270,11.662584,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=284473 Win=131328 Len=0 TSval=1397750725 TSecr=1596469450
3271,11.66406,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=284473 Ack=9824 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750691 [TCP PDU reassembled in 19813]
3272,11.66406,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=285901 Ack=9824 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750691 [TCP PDU reassembled in 19813]
3273,11.66406,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=287329 Ack=9824 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750691 [TCP PDU reassembled in 19813]
3274,11.66406,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=288757 Ack=9824 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750691 [TCP PDU reassembled in 19813]"
3275,11.66406,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=266041 Ack=9181 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750691 [TCP PDU reassembled in 22999]
3276,11.66406,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=267469 Ack=9181 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750691 [TCP PDU reassembled in 22999]
3277,11.664098,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=290185 Win=131328 Len=0 TSval=1397750727 TSecr=1596469453
3278,11.664116,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=268897 Win=131328 Len=0 TSval=1397750727 TSecr=1596469453
3279,11.664381,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=268897 Ack=9181 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750691 [TCP PDU reassembled in 22999]"
3280,11.664381,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=290185 Ack=9824 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750692 [TCP PDU reassembled in 19813]
3281,11.665144,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=291613 Ack=9824 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750692 [TCP PDU reassembled in 19813]
3282,11.665144,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=293041 Ack=9824 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750692 [TCP PDU reassembled in 19813]
3283,11.665144,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=294469 Ack=9824 Win=43008 Len=1428 TSval=1596469453 TSecr=1397750692 [TCP PDU reassembled in 19813]"
3284,11.665144,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=270325 Ack=9181 Win=43008 Len=1428 TSval=1596469454 TSecr=1397750691 [TCP PDU reassembled in 22999]
3285,11.665144,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=271753 Ack=9181 Win=43008 Len=1428 TSval=1596469454 TSecr=1397750691 [TCP PDU reassembled in 22999]
3286,11.665144,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=273181 Ack=9181 Win=43008 Len=1428 TSval=1596469454 TSecr=1397750691 [TCP PDU reassembled in 22999]"
3287,11.665183,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=295897 Win=131328 Len=0 TSval=1397750728 TSecr=1596469453
3288,11.665202,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=274609 Win=131328 Len=0 TSval=1397750728 TSecr=1596469453
3289,11.665766,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=274609 Ack=9181 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750693 [TCP PDU reassembled in 22999]
3290,11.665766,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=276037 Ack=9181 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750693 [TCP PDU reassembled in 22999]
3291,11.665766,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=277465 Ack=9181 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750693 [TCP PDU reassembled in 22999]"
3292,11.665792,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=278893 Win=131328 Len=0 TSval=1397750729 TSecr=1596469455
3293,11.666007,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=295897 Ack=9824 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750694 [TCP PDU reassembled in 19813]
3294,11.666007,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=297325 Ack=9824 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750694 [TCP PDU reassembled in 19813]
3295,11.666007,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=298753 Ack=9824 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750694 [TCP PDU reassembled in 19813]
3296,11.666007,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=300181 Ack=9824 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750694 [TCP PDU reassembled in 19813]"
3297,11.666027,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=301609 Win=131328 Len=0 TSval=1397750729 TSecr=1596469455
3298,11.666241,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=278893 Ack=9181 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750694 [TCP PDU reassembled in 22999]
3299,11.666241,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=280321 Ack=9181 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750694 [TCP PDU reassembled in 22999]
3300,11.666262,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=281749 Win=131328 Len=0 TSval=1397750729 TSecr=1596469455
3301,11.666511,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=281749 Ack=9181 Win=43008 Len=1428 TSval=1596469455 TSecr=1397750694 [TCP PDU reassembled in 22999]"
3302,11.666521,192.168.5.2,221.5.100.174,TCP,66,60873.0,2011.0,,51.0,,0.0,60873  >  2011 [ACK] Seq=9181 Ack=283177 Win=131328 Len=0 TSval=1397750729 TSecr=1596469455
3303,11.666667,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=301609 Ack=9824 Win=43008 Len=1428 TSval=1596469456 TSecr=1397750696 [TCP PDU reassembled in 19813]
3304,11.666667,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=303037 Ack=9824 Win=43008 Len=1428 TSval=1596469456 TSecr=1397750696 [TCP PDU reassembled in 19813]
3305,11.666696,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=304465 Win=131328 Len=0 TSval=1397750729 TSecr=1596469456
3306,11.6669,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,2011  >  60859 [ACK] Seq=304465 Ack=9824 Win=43008 Len=1428 TSval=1596469456 TSecr=1397750696 [TCP PDU reassembled in 19813]
3307,11.667266,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60859.0,,45.0,,1428.0,"2011  >  60859 [PSH, ACK] Seq=305893 Ack=9824 Win=43008 Len=1428 TSval=1596469456 TSecr=1397750696 [TCP PDU reassembled in 19813]"
3308,11.667266,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=283177 Ack=9181 Win=43008 Len=1428 TSval=1596469457 TSecr=1397750696 [TCP PDU reassembled in 22999]
3309,11.667284,192.168.5.2,221.5.100.174,TCP,66,60859.0,2011.0,,45.0,,0.0,60859  >  2011 [ACK] Seq=9824 Ack=307321 Win=131328 Len=0 TSval=1397750730 TSecr=1596469456
3310,11.66873,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=284605 Ack=9181 Win=43008 Len=1428 TSval=1596469457 TSecr=1397750696 [TCP PDU reassembled in 22999]
3311,11.66873,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=286033 Ack=9181 Win=43008 Len=1428 TSval=1596469457 TSecr=1397750696 [TCP PDU reassembled in 22999]
3312,11.66873,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,"2011  >  60873 [PSH, ACK] Seq=287461 Ack=9181 Win=43008 Len=1428 TSval=1596469457 TSecr=1397750696 [TCP PDU reassembled in 22999]"
3313,11.66873,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=288889 Ack=9181 Win=43008 Len=1428 TSval=1596469458 TSecr=1397750697 [TCP PDU reassembled in 22999]
3314,11.66873,221.5.100.174,192.168.5.2,TCP,1494,2011.0,60873.0,,51.0,,1428.0,2011  >  60873 [ACK] Seq=290317 Ack=9181 Win=43008 Len=1428 TSval=1596469458 TSecr=1397750697 [TCP PDU reassembled in 22999]
